Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	Variance_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	Variance_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	Variance_C5	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	HJD_UTC	BJD_TDB	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K
e029-reg-norm.fits	452	0	59820.25022569485	2459820.250225695	NaN	0	0	0	NaN	NaN	5.000209235234484	8.779155956524717	1.4	10.587512017270647	8	10	4.723541423215476	0	0	0	0	39.940391586006804	0	0	0	0	0.1182647749720706	0	0	0	0	1.013121957470571	8.362220633123046	528.9253885050348	451.9973417811266	529.4253885050348	370.5026582188734	4.78552353288139	242.13379054297258	8.785238545069356	0.5447232318543276	0.1750012189149857	0.0197639640553683	0.0044846214782815	101	4.906730560207997	6.267517171805093	5.9706504748183304	6.564383868791855	278.7076505605568	0.9053925944983539	0	315.7004817464858	608.8570045072904	316.2004817464858	213.6429954927096	1.013121957470571	8.362220633123046	0.121154655195004	0.0389240346848965	0.004184141152702	0.0037041060979017	5.0936879102609725	5.964566085725565	5.951864673779103	5.9772674976720275	314.12978277504226	0.8683524970832018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.13379054297258	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e030-reg-norm.fits	453	0	59820.25041087996	2459820.25041088	NaN	0	0	0	NaN	NaN	4.454845442722395	8.47980625392622	1.4	10.587512017270647	8	10	4.740154702110221	0	0	0	0	37.68760831954854	0	0	0	0	0.125774887647925	0	0	0	0	1.022382262254546	7.9416319052507	528.9300354647409	452.03158240860313	529.4300354647409	370.46841759139687	4.846250087779971	225.902861410366	8.218013034964832	0.5897106839768733	0.2084329277276993	0.0214528052346202	0.0045355707473521	105	4.476350244907233	5.897786293801065	5.73214895136828	6.063423636233852	298.27722366989957	0.9028598843606438	0	315.90936123539547	608.9257987023295	316.40936123539547	213.57420129767047	1.022382262254546	7.9416319052507	0.128737049822038	0.0488015189766884	0.0045257605674916	0.0036332917089264	4.4333406405375575	5.806707992999449	5.562830688052433	6.050585297946465	290.6648113429613	0.8939271746398325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.902861410366	105	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e031-reg-norm.fits	454	0	59820.250607639086	2459820.250607639	NaN	0	0	0	NaN	NaN	4.528029846407152	8.588984877304078	1.4	10.587512017270647	8	10	4.748122539856936	0	0	0	0	37.838776603081605	0	0	0	0	0.1254829824352791	0	0	0	0	1.0294514425050854	8.010401767224495	528.9759099115903	451.9300792840738	529.4759099115903	370.5699207159262	4.887961597846633	231.7573673472501	8.410543311335552	0.5811707302260417	0.2211532443761826	0.0210908574505976	0.004487628215709	104	4.461664955532644	5.93186464967639	5.662574388331966	6.201154911020814	75.34204154884593	0.9009618220473563	0	315.7132061005315	608.9324903416078	316.2132061005315	213.56750965839217	1.0294514425050854	8.010401767224495	0.1285143332906481	0.0493526086211205	0.0044419362123778	0.0036219428101161	4.594394737281659	5.888017348549165	5.707211211970461	6.0688234851278695	88.22616888649343	0.9403035654425256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.75736734725012	109	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e032-reg-norm.fits	455	0	59820.2507928242	2459820.250792824	NaN	0	0	0	NaN	NaN	4.36246439401312	8.402411722483746	1.4	10.587512017270647	8	10	4.777423195248769	0	0	0	0	37.3719924244183	0	0	0	0	0.1278343188394546	0	0	0	0	1.0145797991089691	7.750231130268767	528.9572509950749	451.9989872232008	529.4572509950749	370.5010127767992	4.847077065694025	221.79808362398103	8.170332005871028	0.5932533784687106	0.2407874763011932	0.0218535570122931	0.0044034391769445	102	4.297804016342382	5.736367118801514	5.298642253235331	6.174091984367697	277.6664042501465	0.8532964744494655	0	315.92826521385695	608.7934976909046	316.42826521385695	213.7065023090954	1.0145797991089691	7.750231130268767	0.1309096183140263	0.0505535453557968	0.0045743397892878	0.0036654094152187	4.427124771683859	5.454679024695592	5.0800047159249555	5.829353333466228	288.7483023505	0.8402326429771066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.798083623981	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e033-reg-norm.fits	456	0	59820.25097800931	2459820.2509780093	NaN	0	0	0	NaN	NaN	5.630087393568804	10.325638310498135	1.4	10.587512017270647	8	10	4.707391647650083	0	0	0	0	51.85926630065983	0	0	0	0	0.0907724305307071	0	0	0	0	1.0077423188204537	10.843059387451433	528.7358740455871	452.20659412762234	529.2358740455871	370.29340587237766	4.743837774598931	334.9528592953144	11.218255604113281	0.422867684781541	0.1513400375843048	0.01416270272951	0.0046338357173631	108	5.5056840060704175	6.783643945655879	6.008498174249212	7.558789717062545	295.8176444277375	0.683267165391103	0	315.7344347180345	609.0835939231954	316.2344347180345	213.4164060768046	1.0077423188204537	10.843059387451433	0.0929389282868545	0.0334766320884228	0.0030086093933952	0.0036832759235819	5.754490781067189	6.672280376254619	6.15243859743159	7.19212215507765	301.20841937840714	0.7061861421699287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.9528592953144	112	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e034-reg-norm.fits	457	0	59820.2511747689	2459820.251174769	NaN	0	0	0	NaN	NaN	4.209283577067753	7.991084195062533	1.4	10.587512017270647	8	10	4.720027264807489	0	0	0	0	33.54706330222096	0	0	0	0	0.140698672258892	0	0	0	0	1.0203440613111052	7.078092199816863	528.8568887715037	451.9888653402236	529.3568887715037	370.5111346597764	4.81605178887282	200.61402232322507	7.450821997078897	0.6463785862500753	0.2262858003377914	0.0240065561375032	0.0043839149755887	107	4.28079981564399	5.701350454274235	5.610997412333617	5.791703496214852	299.71146350000345	0.9395333370891668	0	315.76542592454797	608.7619507606604	316.26542592454797	213.7380492393396	1.0203440613111052	7.078092199816863	0.1441552373869198	0.0565364584326744	0.0050861053953006	0.0036236651489293	4.137767338491516	5.361895836263125	5.099660604366055	5.624131068160196	299.30685940904857	0.8272854556718725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.61402232322507	111	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e035-reg-norm.fits	458	0	59820.25135995401	2459820.251359954	NaN	0	0	0	NaN	NaN	4.406165576588655	8.747292453391134	1.4	10.587512017270647	8	10	4.651495706447592	0	0	0	0	38.30369276797598	0	0	0	0	0.1214372654517661	0	0	0	0	1.0309680236939975	8.283433465819046	528.909509829964	452.0296060613697	529.409509829964	370.4703939386303	4.795543335697388	240.379355421509	8.652314296124057	0.5542497846900486	0.2067357003688812	0.0199498968091013	0.0045053274863256	104	4.453316831324832	6.034999258040162	5.69453715550392	6.375461360576403	78.29180050105259	0.884100100543157	0	315.6580147672945	608.8816323356092	316.1580147672945	213.6183676643908	1.0309680236939975	8.283433465819046	0.1244614359429828	0.0485432520508766	0.0042889208263587	0.0036395597185388	4.359014321852477	5.940807316152625	5.760943916608606	6.120670715696646	78.79035113789116	0.9365649886213204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.37935542150896	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e036-reg-norm.fits	459	0	59820.25154513912	2459820.251545139	NaN	0	0	0	NaN	NaN	4.697079405854744	8.573680305191704	1.4	10.587512017270647	8	10	4.716616011030632	0	0	0	0	38.035525517148294	0	0	0	0	0.1240055434202992	0	0	0	0	1.0114166615902949	7.963769821699108	528.8911661945652	451.9735626261547	529.3911661945652	370.5264373738453	4.770464019879935	230.93217385396864	8.307562370089522	0.5742315022581682	0.1877373605966568	0.0206574248198805	0.004565629777368	107	4.739558422015286	6.046928771408545	5.873069253494077	6.220788289323014	290.22033327385554	0.9271529749714696	0	315.65837371392666	608.9122401426478	316.15837371392666	213.58775985735224	1.0114166615902949	7.963769821699108	0.1270022469552622	0.0446796864271164	0.0043797130764026	0.0036748708225787	4.654600389694201	5.870729299892389	5.714132167405355	6.0273264323794224	296.17035344011947	0.9162383466436083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.93217385396864	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e037-reg-norm.fits	460	0	59820.251730324235	2459820.2517303242	NaN	0	0	0	NaN	NaN	4.54525117225012	8.46827647828933	1.4	10.587512017270647	8	10	4.750219089501987	0	0	0	0	37.13124740159413	0	0	0	0	0.1279305011793934	0	0	0	0	1.0136350886506573	7.7332277440958785	528.9047156819868	451.9768106819555	529.4047156819868	370.5231893180445	4.814988747897391	225.28897035683744	8.195038465080797	0.5875492553713009	0.1991212218999863	0.0213725010162321	0.0044516428595497	105	4.498635180925725	6.062903811578804	6.105839892094698	6.019967731062909	317.81650475730993	0.8647605822822733	0	315.6596178117751	608.9843991478056	316.1596178117751	213.51560085219444	1.0136350886506573	7.7332277440958785	0.1310752925160573	0.0454162769019604	0.0044992663735164	0.0036451872953304	4.5918671635745145	5.898735082983762	5.991697934032916	5.805772231934609	319.8499833184599	0.8275767491806066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.28897035683747	113	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e038-reg-norm.fits	461	0	59820.25192708336	2459820.2519270834	NaN	0	0	0	NaN	NaN	4.76249935565327	8.608932978887669	1.4	10.587512017270647	8	10	4.707785038133979	0	0	0	0	38.09550029537148	0	0	0	0	0.1235785066906173	0	0	0	0	1.0242657985594181	8.092448668312787	528.9039479936822	451.9442299919672	529.4039479936822	370.5557700080328	4.8220232015303806	232.8351403832515	8.434087341082746	0.5717302900151544	0.2000249177217484	0.020710031971949	0.0044132930656465	104	4.735805657538366	6.002963710999766	5.796973214284381	6.208954207715151	296.0309410821443	0.894078650634138	0	315.7033900676043	608.8950253674261	316.2033900676043	213.60497463257389	1.0242657985594181	8.092448668312787	0.1265705647995132	0.0436887219548225	0.0043991031460004	0.0036517157998354	4.789193053768174	5.902710021754608	5.715898567099125	6.0895214764100905	275.6257007060858	0.9374778076682035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232.83514038325154	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e039-reg-norm.fits	462	0	59820.252112268936	2459820.252112269	NaN	0	0	0	NaN	NaN	5.087041231547965	9.667875447071017	1.4	10.587512017270647	8	10	4.686544097360595	0	0	0	0	46.79263074084967	0	0	0	0	0.1001556019219341	0	0	0	0	1.006461413169473	9.808003475984064	528.8426039853447	452.0300107791076	529.3426039853447	370.4699892208924	4.716825795110596	293.637803024788	10.251670563577576	0.4601031379089245	0.1512997150421143	0.0160634146779542	0.004611742518404	102	5.265066528092559	6.634712420724979	7.062263342891061	6.207161498558896	28.6462877492311	0.784933367273206	0	316.0430326368327	608.8327913339143	316.5430326368327	213.66720866608568	1.006461413169473	9.808003475984064	0.1026163393634495	0.0380535945296288	0.0034275607663653	0.0036497296683525	4.909015935003371	6.43927376975757	6.748987295781822	6.129560243733318	29.294120946719946	0.8300502996020832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293.637803024788	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e040-reg-norm.fits	463	0	59820.25229745405	2459820.252297454	NaN	0	0	0	NaN	NaN	5.226744869365663	9.225428514438324	1.4	10.587512017270647	8	10	4.688523171933414	0	0	0	0	42.69900317871461	0	0	0	0	0.1098040427854914	0	0	0	0	1.021893503580395	9.086950443105366	528.966907677491	451.90547744130356	529.466907677491	370.59452255869644	4.7911713707849035	267.3763366113939	9.422232505585944	0.508496406551682	0.1550687253475189	0.0179192049360315	0.0044439645045294	104	5.357088185179158	6.345943763206304	5.940323547834993	6.7515639785776145	81.29856390654432	0.8743945252295711	0	315.7665874809638	608.5991519034163	316.2665874809638	213.90084809658367	1.021893503580395	9.086950443105366	0.112457255047071	0.0396428890526295	0.0038219294816116	0.0036517026155282	5.096401553552168	6.097256601791777	5.766893590106419	6.427619613477135	285.69194357833305	0.8805167897009626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.3763366113939	107	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e041-reg-norm.fits	464	0	59820.25248263916	2459820.252482639	NaN	0	0	0	NaN	NaN	4.517740966017351	8.18498660468974	1.4	10.587512017270647	8	10	4.71090237872697	0	0	0	0	35.0816580324085	0	0	0	0	0.1342839148131205	0	0	0	0	1.0207658206196388	7.424400731884938	528.9430782659638	451.86954492437764	529.4430782659638	370.63045507562236	4.808728132480244	210.46787620120745	7.685888873288499	0.6256567342773423	0.2072457373142242	0.0228478009056503	0.0044473743604479	109	4.615142068145159	5.921744305510623	5.859298413982175	5.984190197039071	307.1257463174453	0.9251000205184087	0	315.56608645007725	608.8761820705903	316.06608645007725	213.6238179294097	1.0207658206196388	7.424400731884938	0.1374879747850683	0.0472527593374252	0.0048499839455014	0.0036510541491831	4.420339863889543	5.7376625598830255	5.766677310105494	5.708647809660558	317.5141599905011	0.8905606379554476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.46787620120745	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e042-reg-norm.fits	465	0	59820.25267939828	2459820.2526793983	NaN	0	0	0	NaN	NaN	5.072585004473785	8.77228695750252	1.4	10.587512017270647	8	10	4.782299226905338	0	0	0	0	42.26222190605808	0	0	0	0	0.1131577804294246	0	0	0	0	0.9697962381321762	8.37987515062211	528.8796761422982	451.9427121596195	529.3796761422982	370.5572878403805	4.6378557998752115	241.75503748047737	8.591852217204542	0.5397969707379571	0.1569474786520004	0.0191841123486402	0.0048434928564044	108	5.082390371484296	6.4054839866902755	6.454893334526855	6.356074638853696	328.25650077567184	0.9660199567395229	0	315.6174075931164	608.7239994106527	316.1174075931164	213.7760005893473	0.9697962381321762	8.37987515062211	0.1157291989081937	0.0369154438376427	0.0040114830625215	0.0037947180900582	5.062779637463273	5.966147272486653	6.076945176191029	5.855349368782277	326.29935435518814	0.9076245985847123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.7550374804774	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e043-reg-norm.fits	466	0	59820.252864583395	2459820.2528645834	NaN	0	0	0	NaN	NaN	5.093129619032183	9.500997602576122	1.4	10.587512017270647	8	10	4.618611442623693	0	0	0	0	44.51636205106604	0	0	0	0	0.1037508733828148	0	0	0	0	1.0057052396220216	9.458166280939151	529.022538751017	452.0456471415251	529.522538751017	370.4543528584749	4.644961727624872	283.5882872705887	9.804424612741107	0.4737617872637444	0.1546711176633835	0.0163792439114131	0.0048502259126159	107	5.141744527618094	6.4310476493359	6.045507481750876	6.816587816920925	270.88237701495655	0.8868307655982551	0	315.8471741938398	609.0597461834108	316.3471741938398	213.44025381658923	1.0057052396220216	9.458166280939151	0.106331947414458	0.0382231175899506	0.0035463567600111	0.0036487858975306	5.044514710446273	6.528421209905844	6.300576518766723	6.756265901044965	292.500986111957	0.9058169897568885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.5882872705887	110	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e044-reg-norm.fits	467	0	59820.25304976897	2459820.253049769	NaN	0	0	0	NaN	NaN	5.713598375764585	9.500719114985458	1.4	10.587512017270647	8	10	4.66375092686	0	0	0	0	46.35838760264339	0	0	0	0	0.100602095284998	0	0	0	0	0.987791850119512	9.588258573298003	528.6677202188255	452.07624371908025	529.1677202188255	370.42375628091975	4.606815156539628	283.5716627718319	9.86483137154617	0.4669938068913565	0.1268835812807083	0.0162456823488967	0.0048221628292508	105	5.790724405212145	6.863230085197776	6.892773534873075	6.8336866355224775	41.76255314272923	0.9263604538149338	0	315.50223604916187	608.7594116332901	316.00223604916187	213.74058836670986	0.987791850119512	9.588258573298003	0.1030209857784163	0.0316209755837917	0.0034833940756426	0.0037447102148226	5.636472346317025	6.573327580932011	6.407885918835842	6.738769243028179	58.23032776150562	0.892810210608965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.5716627718318	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e045-reg-norm.fits	468	0	59820.2532465281	2459820.253246528	NaN	0	0	0	NaN	NaN	6.312435447227573	10.274649243726289	1.4	10.587512017270647	8	10	4.763987852709346	0	0	0	0	55.409599452736366	0	0	0	0	0.0859776627111871	0	0	0	0	0.958548149677978	10.89931347598468	528.8574044015644	452.04819392546074	529.3574044015644	370.45180607453926	4.566511741302907	331.65296355467416	11.173361162350224	0.4086963336234251	0.1155895292758942	0.0137689459860656	0.0049423082279059	107	6.207595958729835	7.074404093520997	7.42704725107766	6.721760935964332	329.8872619925584	0.8162725996267571	0	315.70760652013774	608.6077223351606	316.20760652013774	213.8922776648394	0.958548149677978	10.89931347598468	0.0879457363796374	0.0259744469076395	0.0028902143355036	0.0037579778517183	6.417274935725312	6.856513513513841	7.251023097102754	6.462003929924927	328.0406989652476	0.7656312766251681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.65296355467416	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e046-reg-norm.fits	469	0	59820.25343171321	2459820.253431713	NaN	0	0	0	NaN	NaN	4.865553461452197	9.240556626746123	1.4	10.587512017270647	8	10	4.66216487576559	0	0	0	0	44.8790028341578	0	0	0	0	0.1038829871731725	0	0	0	0	0.9669500969850144	9.084365804735603	528.9867989795349	452.0680068522897	529.4867989795349	370.4319931477103	4.508080778781665	268.25395778879175	9.45679845064924	0.4767026390915807	0.1529834419488907	0.0168052721978144	0.0049239377750872	104	4.767079080530124	6.677621177227035	6.756398611778422	6.598843742675648	318.94642136041523	0.8407030455041925	0	315.752456064294	609.0306127104975	316.252456064294	213.4693872895025	0.9669500969850144	9.084365804735603	0.1064411228883971	0.0355880111455917	0.0036046070110411	0.0037494292008449	4.96402784237427	6.5137991927240595	6.444396569287469	6.583201816160651	310.894312303278	0.8604465409401334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.25395778879175	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e047-reg-norm.fits	470	0	59820.25361689832	2459820.2536168983	NaN	0	0	0	NaN	NaN	5.23075375453597	9.700209620111943	1.4	10.587512017270647	8	10	4.69171533501315	0	0	0	0	48.6946471540452	0	0	0	0	0.0963497141722978	0	0	0	0	0.9751898250707374	9.8690512143426	528.9318253594478	452.0285554847886	529.4318253594478	370.4714445152114	4.57531305683317	295.6052286097794	10.536729439238986	0.4342251628664408	0.1387933939695358	0.0154777812231221	0.0047555823839502	96	5.45663644266928	6.709370764487263	6.995240735594431	6.423500793380094	24.54531392052561	0.8775436851262428	0	315.5684372466286	608.9308911986966	316.0684372466286	213.5691088013034	0.9751898250707374	9.8690512143426	0.0988129257707674	0.0350285246968269	0.0032989600003255	0.0037631564062192	5.004871066402658	6.360235424353082	6.862201578851205	5.858269269854959	16.049662650108274	0.8291638346891298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.6052286097794	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e048-reg-norm.fits	471	0	59820.25380208343	2459820.2538020834	NaN	0	0	0	NaN	NaN	4.992952479212376	8.995309109145698	1.4	10.587512017270647	8	10	4.746622318608561	0	0	0	0	44.15295547551264	0	0	0	0	0.1075040677909104	0	0	0	0	0.9609162106351873	8.739024320585544	528.871894894492	451.9232392354624	529.371894894492	370.5767607645376	4.561106331713745	254.2038104413737	8.911467443021328	0.5118243836805575	0.1563549637794495	0.0179427142488317	0.0048488467000425	109	5.061189372839027	6.3894647771553785	6.181789036518745	6.5971405177920115	288.6843465844498	0.9213728562373796	0	315.52938779484856	608.847410012456	316.02938779484856	213.65258998754405	0.9609162106351873	8.739024320585544	0.1099569214347721	0.0362342074513435	0.0037801015215576	0.0037766022691152	4.924715585585726	6.0960131443751315	5.938725222048422	6.253301066701842	304.65848370449123	0.8632442684873844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.2038104413737	106	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e049-reg-norm.fits	472	0	59820.25399884302	2459820.253998843	NaN	0	0	0	NaN	NaN	5.269006245888928	9.315341882344848	1.4	10.587512017270647	8	10	4.658837967953497	0	0	0	0	44.72219658683657	0	0	0	0	0.1041728341519962	0	0	0	0	0.9822186031698399	9.208859283636468	528.6870322388817	451.9560131010073	529.1870322388817	370.5439868989927	4.5759973212778995	272.61356983070334	9.431190069455242	0.4851982928536414	0.1421317905187607	0.0167856549625158	0.0048785818518575	109	5.357998594713411	6.563970065089315	6.7492283656966565	6.378711764481973	0.2908206560100146	0.9450996204159345	0	315.6331284849434	608.8113996877796	316.1331284849434	213.6886003122204	0.9822186031698399	9.208859283636468	0.1066601815618116	0.0352573320269585	0.0036029703282188	0.0037247309551781	5.180013897064445	6.334845782371207	6.558402894795986	6.111288669946428	341.37376283514504	0.9150344878908412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.61356983070334	108	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
e050-reg-norm.fits	473	0	59820.254184028134	2459820.254184028	NaN	0	0	0	NaN	NaN	5.670600112982756	9.824878590978033	1.4	10.587512017270647	8	10	4.656716094308541	0	0	0	0	48.02470390349187	0	0	0	0	0.0969650141657605	0	0	0	0	0.9854604594957399	9.922863318146264	528.7995213636699	451.89934491015276	529.2995213636699	370.60065508984724	4.589009582038502	303.25240753510093	10.228257191904936	0.4486599716783063	0.1282299906015396	0.0151326402297642	0.0048635364635973	111	5.979873548716902	6.707382522777047	6.161825699627837	7.252939345926257	293.256638738629	0.7871853281703381	0	315.4797098902992	609.0263058749076	315.9797098902992	213.47369412509238	0.9854604594957399	9.922863318146264	0.0993121065865733	0.0327022112905979	0.0032496377110598	0.0037405555140623	5.361326677248609	6.494926288580607	6.207251078833138	6.782601498328076	299.9570748907323	0.8367513944244767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.252407535101	113	0	0	0	0	0	0	NaN	0	NaN	15	NaN	NaN
