P_MASS,P_RADIUS,P_TEMP_EQUIL,P_PERIOD,P_SEMI_MAJOR_AXIS,S_TEMPERATURE,S_MASS,S_RADIUS,P_FLUX,P_GRAVITY,P_ESI
1.87,1.2,355.04994,53.578637,0.253,4710.0,0.68,0.69,3.7736269,1.2986111,0.58415034
8.55,2.86,533.71563,42.521589,0.2391,5796.0,1.01,1.01,19.268187,1.0452834,0.27730449
4.74,2.02,851.03788,18.605194,0.1499,6194.0,1.15,1.23,124.5652,1.1616508,0.26431269
4.04,1.84,990.78363,8.1818246,0.0759,5976.0,1.03,1.08,228.83184,1.1932892,0.26851032
4.38,1.93,452.98128,22.92881,0.136,4465.0,0.66,0.58,9.9982084,1.1758705,0.37946811
6.66,2.47,611.85426,18.016211,0.1369,5884.0,1.06,1.08,33.28075,1.0916422,0.26986868
6.17,2.36,1271.9103,4.9033216,0.0594,6123.0,1.18,1.27,621.47993,1.1077995,0.23927121
31.4968,6.17,149.17101,811.3,1.57,4903.69,0.79,0.77,0.11828443,0.82736302,0.2444913
200.2319,11.063,642.36179,40.74976,0.249,6170.0,1.21,1.32,40.678728,1.6360156,0.10495075
48.4,7.94,70.749395,3477.768,3.805,4086.3,0.61,0.63,0.0060662742,0.76772266,0.11156117
19.8,2.05,1023.7567,11.5789,0.106,6165.0,1.2,1.35,260.84846,4.7114813,0.25726895
349.61125,18.831,1514.855,3.22748,0.0429,6390.0,1.01,1.65,1250.505,0.98591309,0.049928133
11.3,3.377,604.83572,29.9221,0.1954,5878.3,1.07,1.06,31.77978,0.99086918,0.23298734
28.5,2.3,699.8212,34.921,0.2199,6064.0,1.15,1.06,56.957319,5.3875236,0.26265248
1.51,1.13,658.63334,45.348269,0.236,5577.0,0.97,0.88,44.686464,1.1825515,0.32247211
2.89,1.51,680.14013,16.223713,0.1212,5590.0,0.94,0.92,50.815331,1.2674883,0.30516993
2.15,1.27,1160.6184,8.1850495,0.0794,6082.0,1.1,1.16,430.88264,1.3330027,0.29116045
3.36,1.65,942.62745,9.024389,0.087,5886.0,1.08,1.15,187.48283,1.2341598,0.27921771
7.04,2.55,876.76175,11.018168,0.0985,5705.0,0.96,0.94,140.32257,1.0826605,0.23759165
1.87,1.2,957.30959,7.781987,0.078,5764.0,1.05,1.19,199.43932,1.2986111,0.29700362
7.27,2.6,676.48851,27.434389,0.181,6031.0,1.06,1.17,49.732793,1.0754438,0.25158819
4.08,1.85,558.88587,76.957857,0.3436,5656.0,0.96,0.94,23.168274,1.192111,0.31798378
2.51,1.39,1166.1812,4.3703454,0.0519,5743.0,0.99,0.98,439.20299,1.2991046,0.28671129
4.62,1.99,1481.6339,2.0323251,0.0326,5905.0,1.06,1.08,1144.3656,1.1666372,0.25631313
4.58,1.98,812.77318,23.198681,0.1595,5512.0,0.94,1.3,103.62836,1.1682481,0.26846631
2.42,1.36,672.88629,8.77424,0.0784,5021.0,0.83,0.72,48.68194,1.308391,0.31284007
432.24663,13.6,222.03339,307.88,0.83,5004.0,0.81,0.81,0.58343633,2.3369736,0.36203391
1.51,1.13,893.77683,4.148141,0.048,5160.0,0.83,0.81,151.5366,1.1825515,0.30083132
5.56,2.22,370.02272,65.647842,0.3197,5470.0,0.88,0.85,4.4515856,1.1281552,0.47826706
14.0,3.82,382.24301,65.648834,0.3094,5756.0,1.0,1.0,5.0694329,0.95940353,0.37077781
3.02,1.55,570.45987,31.175045,0.1942,5884.0,1.01,1.02,25.14789,1.2570239,0.32940514
1.24,1.07,565.41941,16.29509,0.116,4961.0,0.8,0.76,24.270796,1.083064,0.34841669
4.08,1.85,1075.4873,9.4896157,0.0879,5713.0,1.02,1.13,317.70368,1.192111,0.26636557
2.57,1.41,1993.6766,0.68368426,0.0089,4976.0,0.81,0.76,3751.6299,1.2926915,0.28310507
7.13,2.57,266.21594,214.88655,0.6687,5324.0,0.88,0.84,1.1927168,1.0795016,0.68288219
1.2,1.06,1280.1242,2.7160381,0.0396,5946.0,1.06,1.08,637.69003,1.0679957,0.29480666
8.85,2.92,482.77558,82.177374,0.373,6214.0,1.18,1.28,12.899781,1.0379527,0.3025657
2.3,1.32,910.3493,2.399964,0.031,4402.71,0.7,0.62,165.18772,1.3200184,0.29462754
2.86,1.5,879.71223,9.9193568,0.0871,5769.0,0.98,0.98,142.22099,1.2711111,0.28856971
6.04,2.33,628.76435,11.763051,0.095,4914.0,0.76,0.76,37.115284,1.1125642,0.27290701
6.17,2.36,737.82913,10.687576,0.092,5788.0,0.97,0.87,70.375962,1.1077995,0.25549478
6.71,2.48,978.13525,7.411141,0.0748,5785.0,0.98,0.99,217.3686,1.090986,0.23755803
3.39,1.66,493.70106,22.476443,0.131,4770.0,0.77,0.72,14.107739,1.2302221,0.36190761
5.72,1.613,2269.4201,0.719573,0.01661,5959.0,1.18,1.22,6298.8423,2.1985042,0.27391442
7.51,2.65,408.68304,8.962,0.06,3457.0,0.36,0.41,7.9597769,1.0694197,0.36449197
6.08,2.34,981.90033,3.177422,0.039,5311.0,0.86,0.7,220.73479,1.1103806,0.24402339
15.6,4.07,571.01452,16.239494,0.123,5190.0,0.9,0.83,25.245837,0.94175033,0.21895602
5.18,2.13,547.97938,82.304003,0.3704,5393.0,0.85,0.81,21.41204,1.1417488,0.30724283
7.46,2.64,925.97747,23.44971,0.1764,6174.0,1.33,1.51,174.58336,1.0703627,0.2317737
2.51,1.39,652.32511,12.31043,0.096,5178.0,0.82,0.77,42.998919,1.2991046,0.31524364
2.67,1.44,1042.5052,2.9365847,0.0372,5306.0,0.86,0.83,280.48789,1.2876157,0.28643207
1.81,1.19,810.20716,9.1096711,0.0862,5416.0,0.95,0.99,102.32588,1.2781583,0.30387174
3.9,1.802,825.70567,12.400047,0.10340675,5748.0,0.96,0.98,110.38301,1.2010333,0.27669698
0.418,0.79,654.54427,13.060022,0.101,5166.0,0.86,0.78,43.587027,0.66976446,0.31953565
8.45,2.84,561.62336,15.655627,0.1128,5127.0,0.83,0.79,23.625543,1.0476592,0.26727774
9.59,3.06,617.12155,15.228958,0.116,5460.0,0.87,0.83,34.441656,1.0241787,0.24244914
6.39,2.41,846.63818,16.007583,0.127,5848.0,1.06,1.36,122.00919,1.1001877,0.24544047
5.18,2.13,904.80443,8.594805,0.08,5678.0,0.98,0.94,159.1549,1.1417488,0.25652262
13.1,3.68,566.82754,18.492357,0.1254,5564.0,0.93,0.91,24.513478,0.96733223,0.23276712
0.615,0.88,1931.5942,1.6442246,0.0293,6366.0,1.26,1.34,3305.7101,0.79416322,0.29188104
7.9,1.69,1998.5351,0.3693038,0.00936,5120.0,0.8,0.76,3788.3344,2.7660096,0.27036319
2.33,1.242,544.81459,1.9495378,0.01848,3381.0,0.24,0.25,20.921656,1.5104722,0.35288851
9.79,2.28,951.65742,5.6057,0.06,5450.0,0.92,0.9,195.00476,1.8832718,0.2476747
18.496,2.199,892.79264,22.89104,0.1357,6120.0,1.26,1.45,164.43332,3.8249641,0.25285688
0.904,0.98,1213.7645,4.0684496,0.0504,5751.0,1.03,1.07,515.39349,0.94127447,0.29559565
148.42,15.558,1269.7213,4.0378962,0.04947,6100.0,1.0,1.19,620.98661,0.61317564,0.060161229
1.98,1.219,896.9444,5.8966098,0.0614,5392.0,0.89,1.09,153.69625,1.332471,0.29855495
1.1,0.46,774.13852,5.286965,0.05521,4909.0,0.8,0.72,85.930415,5.1984877,0.26131397
6.14,2.354,736.83579,14.0264,0.116,5970.0,1.06,1.13,69.997741,1.10804,0.25588139
4.27,1.9,573.82354,66.373379,0.3237,5706.0,0.95,0.92,25.746287,1.1828255,0.30994494
5.6,2.23,702.26148,3.340222,0.037,4255.0,0.58,0.55,57.755926,1.1261035,0.26580221
13.1,3.68,899.03758,16.329762,0.1255,5612.0,0.94,0.91,155.13599,0.96733223,0.19300778
1.01,1.01,761.90856,12.253832,0.1016,5381.0,0.88,0.84,80.022586,0.99009901,0.31033882
310.83618,11.321,653.85586,11.9101,0.09564,5144.0,0.82,0.79,43.461454,2.4252805,0.10173554
1.27942,1.58,819.12989,21.869741,0.162,6239.0,1.11,1.36,109.88894,0.51250601,0.28768302
2.4,0.853,1183.733,6.99205,0.0758,6104.0,1.19,1.48,469.63143,3.2984749,0.29366715
3.64,1.73,557.28906,16.473569,0.1126,4992.0,0.75,0.72,22.904627,1.2162117,0.32502938
30.0,5.99,486.22831,80.872064,0.3577,5692.0,0.98,0.96,13.272787,0.83611807,0.20974618
3.19,1.6,1284.7555,2.3703074,0.0344,5635.0,0.94,0.93,646.96847,1.2460937,0.27643563
2.76,1.47,733.54187,13.260798,0.1065,5478.0,0.91,1.05,68.754446,1.2772456,0.30011222
8.83,1.745,1945.5201,1.008035,0.02012,5978.0,1.07,1.1,3402.0763,2.899812,0.26771445
24.1,5.26,613.64601,3.633575,0.03765855,3765.0,0.54,0.54,33.672302,0.87105495,0.17809463
4.32,1.914,353.01857,6.38784,0.04,3300.0,0.23,0.24,3.7158863,1.1792337,0.53629532
2.67,1.44,353.06097,10.2152,0.1,3650.0,0.47,0.44,3.689776,1.2876157,0.57487254
5.77,2.27,760.64753,7.650254,0.072,5413.0,0.88,0.74,79.49412,1.1197578,0.2577862
8.7,2.89,612.79543,22.366561,0.1449,5518.0,0.91,0.88,33.485997,1.0416542,0.25052174
100.0,12.175175,619.26317,30.0,0.17,5471.0,0.97,1.12,34.922245,0.67460506,0.10245048
7.61,2.67,1788.6003,3.7059895,0.0469,6068.0,1.11,1.16,2430.2688,1.0674859,0.22365678
7.95,2.74,804.41184,9.926746,0.09,5479.0,0.94,1.01,99.429437,1.058927,0.23285711
3.09,1.57,1447.2796,4.144965,0.0531,6209.0,1.16,1.45,1041.8638,1.2536006,0.2770343
29.6,5.95,970.74955,7.7480944,0.081,5913.0,1.11,1.16,210.87736,0.83609915,0.13730594
53.2,8.4,1023.7969,15.458057,0.1241,5721.0,1.0,1.28,260.8894,0.75396825,0.10430974
10.7,3.264,1219.3443,10.2753,0.1047,6150.0,1.45,2.09,524.93634,1.0043463,0.20177569
0.587,0.869,1251.9746,4.82059,0.0563,6046.0,1.02,1.4,583.42255,0.77731768,0.29357235
16.3,4.18,657.2594,42.351427,0.2743,6725.0,1.45,1.74,44.314758,0.93289989,0.19671014
5.9,2.3,934.69273,2.6281137,0.031,4521.0,0.72,0.68,181.24941,1.1153119,0.24721826
3.22,1.61,458.67739,101.95183,0.4322,6157.0,1.15,1.23,10.510672,1.242236,0.39283057
5.1,2.11,238.28995,56.056054,0.232,3722.0,0.53,0.51,0.76563897,1.1455268,0.73073671
2.04,1.23,532.33951,4.4855838,0.0295,3299.0,0.24,0.26,19.070232,1.3484037,0.35919284
5.9,2.3,892.69226,8.6788859,0.0805,5792.0,1.0,1.0,150.8024,1.1153119,0.24866394
9.03,2.954,596.9879,30.254101,0.2043,6277.0,1.24,1.16,30.162217,1.0348247,0.25167673
7.75,2.7,288.78076,133.30367,0.4765,5176.0,0.84,0.8,1.6514833,1.0631001,0.63157494
10.6,3.24,627.06598,8.3608682,0.0744,4642.0,0.76,0.71,36.715896,1.0097546,0.23323448
3.29,1.63,261.41702,384.843,1.046,5757.0,1.04,1.11,1.109013,1.2382852,0.8267185
4.94,2.07,994.87293,13.724651,0.1116,5865.0,1.04,1.11,232.63316,1.1528857,0.25688881
3.22,1.61,752.67393,12.270659,0.1058,5774.0,0.95,0.93,76.212931,1.242236,0.29166057
10.9,3.47,906.77737,13.4845,0.117,6174.0,1.17,1.3,160.57471,0.90524795,0.19977084
13.2,3.69,859.38601,7.381998,0.073,5560.0,0.94,0.94,129.5252,0.96944059,0.19422048
11.2,3.35,518.96334,35.622233,0.2101,5782.0,1.0,0.99,17.22455,0.9979951,0.26365515
6.57,2.45,825.37985,5.715442,0.062,5228.0,0.83,0.84,110.20889,1.0945439,0.24468596
9.32,3.01,725.88993,9.0709773,0.0854,5443.0,0.9,0.86,65.93018,1.0286862,0.22786738
2.99,1.54,1705.3743,3.0571007,0.04,6213.0,1.18,1.28,2008.5378,1.2607522,0.27777824
1.46,1.12,286.26696,35.23319,0.166,3748.0,0.54,0.52,1.5958032,1.1639031,0.83283844
2.27,1.31,498.02459,16.934402,0.115,4648.0,0.73,0.67,14.608456,1.3227667,0.37623851
26.1,5.52,433.86235,220.13034,0.7211,6146.0,1.17,1.26,8.414126,0.856569,0.25809777
11.0,3.31,1328.4501,5.868075,0.068,5920.0,1.04,1.59,739.57492,1.0040069,0.19941826
8.7,2.748,1264.8208,6.238297,0.069445,6103.0,1.17,1.32,607.74286,1.1520884,0.22187659
1.32,1.09,575.85837,3.306539,0.035,3568.0,0.51,0.48,26.113429,1.1110176,0.34434494
0.33,0.74,525.18779,5.774464,0.051,3810.0,0.54,0.51,18.065902,0.60262966,0.3583096
587.9855,13.4,354.19503,735.1,1.758,4826.0,1.34,4.87,3.7475324,3.2745907,0.26636555
140.79869,14.3,291.59417,280.17,0.87,5859.0,1.12,1.11,1.7931792,0.68853582,0.35335926
4.07661,1.681,1653.5639,0.85359163,0.017016,5275.0,0.82,0.83,1775.3543,1.4426592,0.27120979
6.3,2.39,837.58822,7.6588041,0.0723,5612.0,0.95,0.91,116.87548,1.1029219,0.24684732
214.0,14.0,95.137049,1891.0,2.63,4051.0,0.68,0.75,0.019600669,1.0918367,0.084660225
11.9,3.48,459.04947,13.4586,0.0943,3811.0,0.62,0.63,12.900258,0.9826265,0.27910509
9.96,3.13,459.77888,76.732171,0.364,5948.0,1.1,1.21,10.612,1.0166481,0.31036965
2.57,1.258,1921.1961,0.549372,0.00812,4757.0,0.75,0.68,3235.1017,1.623947,0.28872659
2.42,1.36,1010.9642,1.4520358,0.023,4266.0,0.59,0.66,248.05291,1.308391,0.29032656
292.72143,14.022,1248.6495,4.2042001,0.05412,6214.0,1.2,1.13,580.93853,1.4887939,0.066033248
8.96,2.94,899.03111,2.453234,0.032,4559.0,0.77,0.65,155.13152,1.0366051,0.21993962
7.61,2.67,386.37781,14.5665,0.0962,3785.0,0.56,0.52,5.2923658,1.0674859,0.42017375
10.0,1.597,1275.1054,4.901452,0.06064,5854.0,1.24,1.45,630.77696,3.9209397,0.27663158
465.62095,21.712,2358.0415,1.09142,0.0232,6360.0,1.43,1.66,7352.8947,0.98771774,0.043158281
0.35,0.685,793.93416,0.8602325,0.01239,3490.0,0.35,0.33,94.426521,0.74591081,0.29520568
1.4,0.941,488.69121,3.694284,0.0327,3490.0,0.35,0.33,13.55923,1.5810616,0.38964985
7024.0078,13.675,2064.7159,4.0337142,0.0613,7700.0,1.86,2.3,4730.6624,37.560409,0.06588109
637.0,12.17,638.30668,15.266446,0.118,5433.0,0.95,0.86,47.002017,4.3008894,0.095083692
0.907,0.981,441.85983,4.9652229,0.04,3490.0,0.35,0.33,9.0606973,0.94247377,0.43342078
5117.0373,12.2,119.10525,18600.0,16.9,8000.0,1.85,1.94,0.050146538,34.37945,0.12306223
107.14106,12.68,1377.7685,3.7705521,0.0493,5944.0,1.06,1.08,855.66972,0.66637306,0.071476283
8.1,2.77,965.86327,13.774798,0.12046701,6232.0,1.23,1.5,206.66349,1.0556634,0.22499765
276.5121,13.9,240.295,623.8,1.42,5904.0,0.98,1.18,0.80190785,1.431148,0.38289124
47.6725,7.87,524.19292,110.9,0.5137,4949.0,1.47,2.62,19.233582,0.76969464,0.1597733
25.74423,5.48,909.75647,14.479,0.1214,5646.0,1.14,1.63,162.96135,0.8572723,0.14743661
3727.8094,18.495,139.20451,8617.5095,10.018,8038.68,1.8,1.54,0.089927314,10.897955,0.13324067
2037.5979,12.7,213.97618,1276.076,2.307,5635.0,1.0,1.75,0.63222568,12.633132,0.37545603
5977.081,12.1,84.614986,18207.721,13.959,5932.0,1.09,1.46,0.012248899,40.824268,0.086176143
50.85255,8.18,349.10445,142.22895,0.534,5835.31,1.0,1.04,5.2436203,0.75998694,0.2673027
396.96768,13.7,327.80063,351.43394,1.039,6245.0,1.21,1.47,2.794207,2.1150177,0.30357412
1636.1806,12.8,77.31143,18144.762,14.131,6091.98,1.14,1.17,0.0086065569,9.9864541,0.078775909
657.9048,13.4,143.08343,2372.0,3.41,5727.0,0.94,1.11,0.09989825,3.6639831,0.15999731
14.7,3.94,533.99316,20.477912,0.14,5100.0,0.84,0.77,19.308295,0.9469453,0.2361517
43.0,2.43,411.37872,27.948145,0.1593,4362.0,0.62,0.58,6.8009322,7.2820878,0.39717959
321.0083,13.8,1364.3023,6.83776,0.077,5923.0,1.3,2.0,856.47644,1.6856138,0.066369515
9.6,4.46,696.80415,41.02902,0.2535,5904.0,1.29,1.82,55.981441,0.48261578,0.18372528
2.93,1.521,1025.461,4.0222902,0.0473,5516.0,0.87,0.83,262.58972,1.2665117,0.28320419
5.59,2.227,537.45587,16.004601,0.1179,5180.0,0.86,0.77,19.814011,1.1271232,0.30659205
11.84,3.12,457.10673,16.608164,0.1116,4227.0,0.68,0.67,10.367442,1.2163051,0.31303266
13.1,3.68,1110.9848,5.75969,0.06412,5911.0,1.06,1.11,363.22292,0.96733223,0.18852746
63.56568,9.32,44.612788,1599.6,1.292,3081.0,0.12,0.14,0.00094090918,0.73179742,0.092750222
9.39,3.023,935.60786,9.6885996,0.0943,6457.0,1.19,1.2,181.96029,1.0275177,0.21542256
34.2,6.47,544.2428,96.045,0.461,5635.0,1.42,2.22,21.697027,0.81699151,0.1730362
114.41,13.2,125.12787,663.2,1.24,4462.0,0.58,0.53,0.059081971,0.65662305,0.126086
198.0,14.1,186.621,1945.0,3.16,5303.0,0.91,2.01,0.28839728,0.99592576,0.27278078
5.33,2.17,672.22168,13.8905,0.1004,5256.0,0.7,0.83,48.786384,1.1318992,0.27284997
152.5584,10.61,1469.838,8.406726,0.086,4717.0,1.2,4.47,1150.2067,1.3552061,0.0830286
6.8,2.5,513.53666,38.377462,0.2163,5627.0,0.95,0.92,16.515319,1.088,0.30417664
6.3566,2.4,631.4002,9.6737,0.08,4691.0,0.29,0.74,37.741576,1.1035764,0.26891624
2.27,1.31,1688.6305,1.0662107,0.0204,5752.0,0.99,0.94,1930.8106,1.3227667,0.28727991
403.63,12.11,975.04522,3.5256325,0.0433,5150.0,0.87,0.8,222.73937,2.7522961,0.077946742
10.1,3.16,1007.1151,5.4042722,0.0611,5980.0,1.09,1.11,244.29669,1.0114565,0.2083687
3.5,1.69,1659.6192,1.208465,0.0225,5980.0,1.09,1.11,1801.5029,1.2254473,0.27076164
1.3,0.979,968.87733,9.605027,0.09008,5847.0,1.06,1.26,210.80553,1.3563694,0.29952999
41600.0,16.56,1533.4576,2.0523499,0.0322,6191.0,1.18,1.3,1313.0711,151.69549,0.056034967
451.3186,13.6,208.74814,649.0,1.44,5799.0,0.95,0.96,0.49126044,2.4400876,0.34380867
759.6137,13.3,462.56121,380.7,1.19,5003.0,1.56,5.27,10.918525,4.2942716,0.15371773
1.92,1.21,874.60571,7.122605,0.067,5558.0,0.79,0.86,138.94739,1.3113858,0.29976742
209.7678,14.1,127.34909,5000.0,5.0,5600.0,1.07,1.39,0.065804995,1.0551169,0.12795572
674.0,13.4,471.77579,44.236,0.2388,5441.0,0.93,0.94,14.117858,3.75362,0.13558511
874.0325,13.2,418.35401,428.5,1.262,4947.0,1.46,4.67,7.2793076,5.0162563,0.18963924
1.2,1.06,268.05713,19.53527,0.0649,3240.0,0.2,0.23,1.2260568,1.0679957,0.9252979
314.6517,13.8,380.52999,194.3,0.63,5905.0,1.15,1.38,5.0896383,1.6522353,0.22572555
9.51,3.046,1096.5445,7.055784,0.07221824,5755.0,1.01,1.18,343.32561,1.0249926,0.21128785
5.16,2.124,887.18851,8.269648,0.080014299,5704.0,1.0,0.97,147.11765,1.1437752,0.25749435
12.5,2.62,963.04118,15.413135,0.1324,6197.21,1.19,1.64,204.32001,1.8209895,0.23159852
1.98,1.22,839.07696,15.677563,0.119,6004.0,0.86,1.12,117.78815,1.3302876,0.30127592
4.66,1.478,1036.829,4.7267398,0.05343,5669.0,0.91,0.92,274.42878,2.1332269,0.28489884
129.99182,13.563,1405.9203,3.05125,0.0448,5610.0,1.0,1.39,927.77779,0.70665022,0.06729161
5.8,2.28,447.29997,6.64064,0.0523,3600.0,0.41,0.41,9.505974,1.1157279,0.36447091
41.89,7.27,267.9973,95.5,0.371,4580.0,0.74,0.71,1.8777466,0.79257713,0.4221411
257.4423,15.323,1906.8558,6.24658,0.0731,4550.0,1.31,6.3,3145.9437,1.0964588,0.059604068
6.44,2.42,765.53491,2.198884,0.027432755,3840.6,0.57,0.54,81.556984,1.0996517,0.25015655
36.4,6.71,1110.9731,1.7292684,0.0224,4103.0,0.5,0.45,364.49063,0.80845592,0.12319641
19.0,5.4,710.79038,20.88977,0.154,5625.0,1.07,1.16,60.777341,0.6515775,0.16066823
3.89,1.8,358.96986,20.523,0.1159,3810.0,0.58,0.54,3.9430577,1.2006173,0.53302868
4.66,2.0,539.56159,6.034,0.0513,3810.0,0.58,0.54,20.126362,1.165,0.31782103
12.5,3.579,848.46688,14.074524,0.11774152,5967.0,1.1,1.33,123.06675,0.97585798,0.19836426
7.16,2.576,886.61525,11.137278,0.09822658,5753.0,1.02,1.19,146.73778,1.0789997,0.23601744
21.3,2.03,734.322,8.32727,0.0769,5315.0,0.87,0.79,69.047399,5.1687738,0.27224107
6.8,2.5,709.94729,13.841901,0.11317414,5695.0,1.01,0.95,60.326147,1.088,0.25183158
667.415,13.4,173.12616,111.7,0.36,3191.0,0.49,0.48,0.2277566,3.716947,0.24596505
2606.1,12.6,740.19533,184.2,0.81,4780.0,2.1,10.31,71.304484,16.415344,0.085409351
10.2,3.172,539.69966,41.474219,0.23599083,5784.0,1.02,0.98,20.14697,1.0137569,0.26147757
6.44,2.42,508.25596,24.451,0.1551,5075.0,0.83,0.78,16.389669,1.0996517,0.30876894
495.8148,13.5,195.02964,499.48,1.134,5180.0,0.78,0.83,0.44633394,2.7205202,0.33302785
5.58,1.82,1257.6313,5.3518,0.0565,5775.0,0.84,1.25,598.52943,1.6845792,0.26587049
451.0,13.6,152.65559,345.72,0.89,4962.0,0.78,0.75,0.16243424,2.4383651,0.2050307
645.1949,13.4,360.73571,227.0,0.76,6064.0,1.34,1.38,4.3137217,3.5931995,0.2481991
1144.188,13.0,378.46412,1270.0,2.72,4805.0,1.66,8.8,4.98001,6.7703432,0.23264942
2154.8766,12.7,57.539553,14773.933,10.961,4905.0,0.8,0.78,0.002673185,13.360262,0.072987305
2980.9126,12.5,84.907991,7593.4051,7.427,5386.0,0.94,1.06,0.02098831,19.077841,0.093050599
1598.6769,12.9,240.10234,1143.5986,2.406,5360.0,1.42,2.59,1.0369705,9.6068559,0.39449919
17.98,4.43,466.33887,49.77,0.25,5599.0,0.84,0.92,12.107648,0.91618301,0.25262777
400.4658,13.7,418.25816,464.4,1.36,4918.0,1.54,5.08,7.3454632,2.1336555,0.18620265
59.4,5.33,1331.6022,4.733999,0.0581,5599.0,1.17,1.76,765.24377,2.0908941,0.14480908
139.8452,14.3,218.88595,439.29999,1.11,5282.0,0.76,0.98,0.5484286,0.68387305,0.35165644
24.472,4.002,1462.5721,3.21346,0.0456,5857.0,1.22,1.49,1086.6015,1.5279716,0.17643535
750.07504,14.908,1215.8884,1.5433897,0.0236,4660.0,0.72,0.86,519.01032,3.3749391,0.062801245
3.33,1.64,516.0945,9.7579,0.0774,4079.0,0.65,0.63,16.846826,1.2381023,0.34915497
3.6,1.72,319.54611,58.43,0.26,4300.0,0.43,0.71,2.4986004,1.216874,0.64394749
5.97,2.315,374.48522,42.877701,0.2197,5256.0,0.77,0.83,4.6702474,1.113967,0.46318998
14.6,3.918,361.62375,101.133,0.4137,5492.0,0.92,1.02,4.0609623,0.95109521,0.40089805
403.6441,13.7,455.6671,362.5,1.11,5020.0,1.37,4.75,10.464586,2.1505893,0.15503423
624.21812,13.4,414.94903,433.8,1.26,4925.0,1.41,4.6,7.0732396,3.4763763,0.19147684
136.03124,14.3,543.34825,28.125,0.177,5460.0,0.93,0.95,21.006409,0.66522197,0.11057774
1366.6622,12.910853,243.84138,645.0,1.5,5773.0,1.13,1.33,0.84997214,8.1988184,0.39184621
5.74,2.263,638.12279,44.997601,0.2555,5871.0,1.1,0.98,39.374785,1.1208378,0.27432687
8.62,2.87,500.99334,7.76,0.063,4021.0,0.57,0.56,15.423512,1.0465102,0.29121143
273.3338,13.9,469.2998,68.27,0.33,5844.0,1.2,1.07,11.644525,1.414698,0.1461158
4780.1632,12.2,66.384936,9017.76,7.7,4813.0,0.78,0.75,0.0046807657,32.116119,0.077672111
130.0,14.2,673.47551,32.03,0.178,4640.0,0.73,0.68,48.94446,0.64471335,0.084666819
18.8,4.55,260.23516,87.19,0.335,4146.0,0.66,0.68,1.1264299,0.90810289,0.54575672
721.4741,13.3,306.84637,302.79999,0.92,6167.0,1.34,1.13,2.1365974,4.0786596,0.34001897
3000.0,13.0,60.521933,69000.0,38.0,7204.58,1.5,1.49,0.0039346144,17.751479,0.072886608
6.94,2.53,649.81364,7.727283,0.0698,4740.0,0.76,0.71,42.496757,1.0842225,0.2590503
1.65,1.16,697.48354,2.2193023,0.0373,4009.0,0.63,0.59,58.126759,1.2262188,0.31480665
6.99,2.54,371.67999,50.92092,0.245,4726.29,0.76,0.73,4.6723161,1.0834522,0.44846138
8.75,2.9,442.66752,6.413651,0.049,3570.0,0.39,0.39,9.1622481,1.0404281,0.33574739
158.915,0.64,1423.5926,0.179719,0.0058,3697.0,0.46,0.29,975.313,387.97607,0.27747224
249.17872,13.9,406.78394,67.3,0.316,5460.0,0.93,0.95,6.5731794,1.2896782,0.19653111
72.4,10.07,1061.0788,6.959503,0.076210536,5675.0,1.22,1.38,301.80552,0.71396944,0.08946776
260.61929,13.641,1309.4455,2.9887615,0.04145,5771.0,1.06,1.09,698.15352,1.4006001,0.067331293
1112.3994,12.106,455.54416,61.6277,0.3,5579.0,0.93,1.07,12.907324,7.5903083,0.14819416
16.0,4.14,89.206138,727.562,1.165,3413.0,0.4,0.42,0.017108365,0.9335107,0.19159356
6.28,2.384,882.82217,3.8259101,0.0465,5223.0,0.91,0.89,144.24278,1.1049615,0.24504406
3.33,1.64,415.96871,11.332,0.083,3745.0,0.59,0.57,7.1095779,1.2381023,0.4403805
14.1,2.903,883.05626,14.749143,0.12638,5854.0,1.24,1.45,145.48751,1.6731121,0.22198703
2.36,1.34,608.39026,3.07133,0.03194,3655.0,0.46,0.46,32.533454,1.3143239,0.32717569
3.2,1.603,521.86097,4.86784,0.04341,3655.0,0.46,0.46,17.612477,1.2453257,0.34796423
41.8,7.28,891.97842,8.562421,0.077,5644.0,0.83,0.99,150.32062,0.78870306,0.11994508
10.2,2.79,675.0888,6.398042,0.0604,4511.0,0.73,0.65,49.624047,1.3103634,0.24316119
436.69623,13.058,757.65526,3.0876262,0.03607,4071.0,0.66,0.64,78.369646,2.5610975,0.081865362
10.4,3.207,1317.8394,2.14084,0.03228304,5377.0,0.98,0.97,716.22777,1.0111962,0.20324477
3.87,1.794,999.6852,3.20538,0.0399,4974.0,0.82,0.83,237.16697,1.2024474,0.27060503
0.633,0.699,1247.179,0.3219225,0.00709,3522.0,0.46,0.46,576.09044,1.2955356,0.28429496
327.35,9.98,1113.9697,3.3118644,0.044,5460.0,1.01,0.94,365.67448,3.2866334,0.089505491
108.06,12.22,1187.032,3.2175188,0.0414,5725.0,0.91,0.92,483.22722,0.72363998,0.074777868
5.86,2.29,334.07276,32.6479,0.1716,4044.0,0.63,0.61,2.957777,1.1174463,0.55366239
0.972,1.0,2280.9854,0.365261,0.0097938717,5456.0,0.94,0.88,6428.2266,0.972,0.2931132
314.64,13.8,155.56645,1624.0,2.659,5551.0,0.95,1.09,0.14532333,1.6521739,0.19227076
